epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
142,4862.12,0.62093,0.38644,1.02336,0.95529,0.9175,0.96465,0.78779,0.67322,0.4157,0.96338,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,4896.33,0.63226,0.3854,1.01916,0.95672,0.91653,0.96503,0.78436,0.67047,0.39373,0.96123,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,4930.58,0.63792,0.38447,1.02932,0.95546,0.9211,0.96607,0.78139,0.67351,0.42367,0.9586,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,4964.48,0.62735,0.3894,1.02389,0.94837,0.92463,0.96827,0.78737,0.6694,0.39291,0.95958,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,4998.5,0.62612,0.38964,1.02548,0.96002,0.93097,0.96748,0.78691,0.67381,0.39835,0.95931,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,5032.51,0.62554,0.38581,1.01813,0.95304,0.9281,0.96654,0.78641,0.67139,0.41209,0.95795,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,5066.48,0.62691,0.38463,1.02537,0.95642,0.922,0.96849,0.78698,0.67569,0.3957,0.96094,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,5100.65,0.63065,0.38368,1.02453,0.94745,0.93825,0.96797,0.7893,0.6693,0.35065,0.95569,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,5134.81,0.6199,0.37251,1.01543,0.94689,0.93455,0.96813,0.7863,0.67394,0.3545,0.96233,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,5168.8,0.6243,0.38544,1.01389,0.95252,0.9272,0.96545,0.78476,0.68009,0.34405,0.9639,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,5202.66,0.62742,0.38358,1.02803,0.95089,0.93179,0.96582,0.78568,0.67746,0.34303,0.96056,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,5236.73,0.62659,0.38944,1.01709,0.94996,0.93145,0.96794,0.78578,0.67684,0.36,0.96013,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,5270.81,0.62208,0.3781,1.01815,0.94816,0.92499,0.96483,0.78714,0.67065,0.36628,0.9541,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,5304.53,0.6459,0.39543,1.02713,0.96145,0.91149,0.96521,0.78685,0.66822,0.38855,0.95539,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,5338.37,0.62379,0.38215,1.02519,0.93224,0.93342,0.96483,0.78594,0.67756,0.35109,0.96808,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,5372.38,0.61909,0.3794,1.0176,0.94531,0.92543,0.96555,0.78554,0.6745,0.40908,0.96488,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,5406.24,0.64613,0.38773,1.02432,0.94921,0.92867,0.96681,0.78847,0.67569,0.3708,0.96401,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,5440.26,0.62436,0.37763,1.02153,0.95396,0.9213,0.96645,0.79016,0.65933,0.35953,0.95511,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,5474.28,0.61002,0.37265,1.00878,0.95768,0.92603,0.96673,0.7901,0.66202,0.36258,0.95542,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,5507.9,0.60534,0.36644,1.01095,0.95597,0.93152,0.96648,0.78835,0.66941,0.3668,0.96401,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,5541.64,0.61383,0.37245,1.01521,0.94726,0.9344,0.9659,0.78698,0.67405,0.35956,0.96666,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,5575.55,0.61445,0.37133,1.01669,0.95657,0.92114,0.96415,0.78495,0.67705,0.36605,0.9657,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,5609.62,0.6134,0.37386,1.01343,0.95443,0.92438,0.96482,0.78689,0.67634,0.34581,0.96464,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,5643.99,0.60759,0.36536,1.011,0.95533,0.92836,0.96945,0.78863,0.67257,0.35091,0.96041,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,5678.37,0.61173,0.37066,1.02171,0.95895,0.92877,0.96887,0.78724,0.67072,0.38292,0.9623,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,5712.09,0.61212,0.37288,1.01186,0.96057,0.9128,0.96662,0.7878,0.67073,0.3647,0.9619,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,5746.23,0.61282,0.37312,1.01376,0.94942,0.92373,0.96562,0.78634,0.67147,0.36217,0.96195,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,5780.37,0.60277,0.36952,1.01033,0.95665,0.92449,0.96653,0.78738,0.6754,0.35113,0.96552,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,5814.78,0.60642,0.36871,1.01931,0.95783,0.91475,0.96595,0.78588,0.67116,0.36579,0.96595,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,5848.97,0.59835,0.35414,1.00874,0.95638,0.9183,0.96522,0.78724,0.6676,0.37177,0.96449,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,5882.84,0.6009,0.37263,1.01335,0.94974,0.9232,0.96406,0.78864,0.66784,0.37592,0.96337,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,5917.02,0.60689,0.36783,1.01639,0.95887,0.91623,0.96582,0.7867,0.66728,0.36151,0.96029,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,5951.22,0.62005,0.36785,1.02061,0.96041,0.9171,0.96597,0.78828,0.66923,0.35328,0.96189,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,5985.33,0.59661,0.37239,1.00999,0.96418,0.91755,0.96716,0.78806,0.66971,0.35194,0.9614,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,6019.38,0.60546,0.37655,1.00656,0.95138,0.91769,0.96554,0.78877,0.66686,0.36803,0.96104,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,6054.04,0.59247,0.36313,1.00993,0.94963,0.92602,0.96636,0.78905,0.6652,0.3649,0.95923,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,6088.55,0.61129,0.35916,1.01458,0.96325,0.91712,0.96612,0.78661,0.67106,0.35574,0.96422,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,6122.27,0.5866,0.35316,1.00211,0.9577,0.91402,0.96471,0.78702,0.67414,0.35231,0.966,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,6156.36,0.60666,0.36769,1.01403,0.95708,0.91871,0.96495,0.78741,0.66879,0.34423,0.96305,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,6190.45,0.58656,0.35663,1.00503,0.95644,0.9185,0.96258,0.78344,0.6678,0.33967,0.96257,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,6224.7,0.61799,0.37122,1.01572,0.95815,0.91844,0.96464,0.78501,0.66949,0.35071,0.96439,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,6258.88,0.59197,0.35698,1.00681,0.95227,0.92329,0.96391,0.78463,0.67417,0.3822,0.96969,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,6293.08,0.59268,0.35399,1.00174,0.95975,0.91452,0.96503,0.7887,0.66918,0.36477,0.96596,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,6326.78,0.58016,0.35211,0.99656,0.96453,0.91685,0.96586,0.78606,0.66653,0.36244,0.96412,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,6360.76,0.58594,0.35134,1.00317,0.96027,0.91797,0.96587,0.78667,0.66472,0.35926,0.96364,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,6394.47,0.59576,0.36036,1.00491,0.96129,0.92175,0.96519,0.78647,0.66704,0.36626,0.96413,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,6428.7,0.58461,0.35599,1.00132,0.9609,0.91946,0.96543,0.78894,0.66142,0.36085,0.96122,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,6462.67,0.57295,0.34193,1.00017,0.95869,0.91771,0.96294,0.79075,0.66105,0.35375,0.95846,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,6496.46,0.59804,0.36396,1.00994,0.95271,0.92203,0.96537,0.79144,0.6603,0.34548,0.96085,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,6529.88,0.58756,0.35389,1.00042,0.95999,0.91988,0.96475,0.79058,0.65998,0.35283,0.96045,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,6563.27,0.58517,0.359,1.00352,0.95266,0.9193,0.96187,0.78753,0.66627,0.36077,0.96337,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,6596.87,0.58546,0.35774,1.00454,0.95647,0.91701,0.96221,0.78548,0.6673,0.34922,0.96543,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,6630.79,0.58147,0.35384,0.99593,0.95508,0.91876,0.96374,0.78689,0.66648,0.3542,0.96358,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,6664.67,0.58678,0.35614,0.99854,0.95289,0.92375,0.96687,0.7878,0.66435,0.35957,0.96081,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,6698.6,0.57789,0.34706,0.99867,0.95162,0.92531,0.96452,0.78626,0.6653,0.34374,0.96038,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,6733.05,0.58103,0.35117,1.00095,0.95356,0.92698,0.96454,0.78663,0.66533,0.34892,0.96082,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,6766.7,0.56376,0.33974,0.99326,0.94842,0.92767,0.96203,0.78537,0.6649,0.35974,0.96073,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,6800.6,0.58893,0.35399,1.00104,0.94828,0.92253,0.96144,0.78498,0.66601,0.35173,0.96089,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,6834.4,0.57951,0.34558,1.00087,0.95294,0.92068,0.96201,0.78397,0.66629,0.33782,0.95869,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,6868.9,0.57112,0.34421,0.99327,0.94871,0.92235,0.96295,0.78706,0.66529,0.33415,0.95941,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,6903.14,0.58577,0.35937,1.00097,0.94672,0.92792,0.96541,0.78786,0.66285,0.33445,0.95871,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,6936.87,0.56697,0.3473,0.99262,0.94887,0.92378,0.96419,0.79028,0.66356,0.33142,0.95922,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,6970.82,0.57946,0.34658,0.99303,0.95675,0.91588,0.96464,0.78802,0.66131,0.33119,0.95794,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,7004.97,0.56926,0.34123,1.00114,0.95377,0.919,0.96538,0.79119,0.66039,0.33058,0.95948,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,7039.37,0.57027,0.33886,1.00071,0.95206,0.92241,0.96574,0.79104,0.65961,0.32996,0.95918,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,7073.19,0.57224,0.34478,0.98685,0.95179,0.92406,0.96601,0.79117,0.6607,0.33486,0.95933,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,7107.35,0.56188,0.3383,0.98407,0.95906,0.91447,0.96602,0.79099,0.66139,0.33402,0.9576,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,7141.48,0.56973,0.34429,0.99484,0.96113,0.91099,0.96464,0.78951,0.66101,0.33718,0.95818,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,7175.46,0.57162,0.34412,0.99979,0.95642,0.91884,0.96472,0.78917,0.66374,0.33177,0.96089,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,7209.26,0.56273,0.34091,0.98574,0.95099,0.92347,0.96609,0.78936,0.66395,0.33194,0.96102,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,7243.23,0.57163,0.34392,0.99085,0.96515,0.91351,0.96739,0.7906,0.66381,0.3307,0.96046,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,7277.16,0.55623,0.33188,0.98194,0.96334,0.91444,0.96644,0.79049,0.66306,0.33988,0.95821,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,7311.02,0.55928,0.33334,0.98648,0.96322,0.91596,0.96551,0.7917,0.66076,0.33732,0.95586,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,7344.95,0.55931,0.3345,0.98856,0.95842,0.91314,0.966,0.79285,0.66118,0.3347,0.95674,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,7378.67,0.55863,0.33056,0.99214,0.96276,0.91423,0.96521,0.79361,0.65894,0.33541,0.95423,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,7412.37,0.56634,0.33591,0.99398,0.95796,0.91806,0.96442,0.79157,0.65928,0.33572,0.95472,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,7446.31,0.55491,0.33295,0.99107,0.95571,0.92143,0.96479,0.7909,0.66268,0.33434,0.95696,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,7480.03,0.56234,0.3388,0.98685,0.94297,0.93108,0.96321,0.79027,0.66514,0.33117,0.95706,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,7513.99,0.56821,0.33871,0.99106,0.95326,0.92329,0.9653,0.78957,0.66668,0.33089,0.95892,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,7547.72,0.55791,0.33283,0.98824,0.95394,0.92214,0.96535,0.78871,0.66799,0.3347,0.96168,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,7581.6,0.55153,0.33402,0.98545,0.94789,0.92528,0.96481,0.79035,0.66963,0.33406,0.96458,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,7615.12,0.554,0.33305,0.97994,0.94356,0.92968,0.96475,0.78915,0.67166,0.33387,0.96717,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,7649.29,0.54397,0.32883,0.98194,0.94082,0.93421,0.9652,0.78832,0.6719,0.3368,0.96672,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,7683.14,0.54806,0.32368,0.99173,0.94019,0.93138,0.96219,0.78898,0.67249,0.33611,0.96577,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,7717.2,0.55582,0.32969,0.98662,0.93942,0.9311,0.96151,0.78729,0.67239,0.34381,0.96544,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,7750.92,0.55305,0.3318,0.99521,0.94271,0.92689,0.96207,0.78924,0.67329,0.34826,0.96727,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,7784.6,0.56035,0.33776,0.98061,0.9469,0.92587,0.96496,0.78944,0.67119,0.34095,0.966,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,7818.7,0.54196,0.33,0.98014,0.94961,0.92783,0.96412,0.78811,0.66988,0.33558,0.96377,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,7852.77,0.54177,0.32227,0.97687,0.95474,0.9265,0.96493,0.78854,0.66851,0.33302,0.96289,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,7886.5,0.54377,0.33234,0.98075,0.95431,0.92159,0.9638,0.78903,0.66683,0.33466,0.96144,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,7920.42,0.54144,0.32435,0.98839,0.95783,0.9202,0.96283,0.78872,0.66546,0.33317,0.96126,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,7954.21,0.54509,0.33068,0.98227,0.95744,0.91982,0.96487,0.78855,0.66554,0.33561,0.96181,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,7988.09,0.53045,0.31808,0.98151,0.96114,0.91795,0.96441,0.78863,0.66573,0.33429,0.96218,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,8021.76,0.54621,0.32195,0.98393,0.95678,0.91953,0.96295,0.78798,0.66592,0.33405,0.96278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,8055.49,0.53907,0.32291,0.9822,0.96204,0.91748,0.96244,0.7879,0.66641,0.3314,0.96172,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,8089.2,0.54262,0.32089,0.98236,0.95357,0.92358,0.96397,0.78659,0.66576,0.32847,0.96107,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,8122.89,0.53145,0.31513,0.97908,0.95756,0.92208,0.96354,0.7881,0.66671,0.3285,0.96173,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,8156.61,0.54421,0.32004,0.98091,0.95598,0.92303,0.96348,0.78943,0.66647,0.32645,0.96274,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,8190.33,0.54549,0.32596,0.98426,0.95662,0.92036,0.96164,0.78879,0.66695,0.32932,0.96401,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,8224.09,0.51594,0.31186,0.97517,0.96247,0.91479,0.96113,0.78872,0.66728,0.33043,0.96514,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,8258.3,0.53642,0.32179,0.97428,0.9629,0.91219,0.96084,0.78893,0.6665,0.32847,0.96461,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,8292.17,0.53328,0.31817,0.97307,0.9602,0.91386,0.96111,0.78988,0.66504,0.32596,0.96315,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,8325.97,0.52266,0.31842,0.97579,0.95951,0.91664,0.96211,0.79038,0.66414,0.32588,0.96228,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,8360.05,0.52637,0.3186,0.97723,0.95833,0.91601,0.9622,0.78984,0.66606,0.32691,0.96309,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,8393.98,0.53032,0.32127,0.97902,0.95674,0.917,0.96264,0.78923,0.66497,0.32885,0.96281,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,8427.63,0.53436,0.31754,0.98248,0.95784,0.91469,0.96287,0.78811,0.66536,0.33046,0.96309,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,8461.56,0.53849,0.32259,0.97745,0.95802,0.91705,0.96234,0.78721,0.66523,0.32928,0.9628,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,8495.4,0.52811,0.31766,0.97566,0.95598,0.9187,0.96314,0.78651,0.6659,0.32646,0.96368,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,8529.23,0.5287,0.31723,0.97439,0.94353,0.92953,0.96311,0.78797,0.66544,0.32577,0.96349,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,8563.01,0.52733,0.32529,0.98068,0.96245,0.9119,0.963,0.78807,0.66564,0.32557,0.96377,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,8596.77,0.52467,0.31043,0.97473,0.94129,0.93045,0.96292,0.78727,0.66682,0.32445,0.96467,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,8630.47,0.52042,0.31433,0.97098,0.93789,0.92845,0.96284,0.7872,0.66757,0.32398,0.96562,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,8663.95,0.53403,0.32084,0.97274,0.93616,0.93081,0.96286,0.78832,0.6673,0.32626,0.96581,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,8697.17,0.52692,0.30893,0.97255,0.95468,0.91498,0.9629,0.78912,0.66709,0.32571,0.96603,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,8730.97,0.52955,0.31277,0.97096,0.96472,0.90796,0.96289,0.78986,0.66633,0.32608,0.96567,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,8764.96,0.51345,0.30266,0.97106,0.96342,0.91007,0.96329,0.79014,0.66628,0.3289,0.96567,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,8798.63,0.52105,0.31772,0.97251,0.95993,0.91342,0.96309,0.78834,0.66738,0.33347,0.9664,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,8832.12,0.51646,0.31144,0.97432,0.95333,0.92024,0.96303,0.78957,0.66834,0.33719,0.96777,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,8865.59,0.51602,0.32011,0.96825,0.95739,0.91474,0.96282,0.78892,0.66832,0.33617,0.96849,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
261,8899.53,0.51582,0.30757,0.9717,0.96045,0.91299,0.96303,0.78902,0.66775,0.33463,0.96836,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
262,8933.22,0.51078,0.30217,0.96595,0.95893,0.9159,0.96377,0.789,0.66836,0.33368,0.96884,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
263,8966.85,0.51385,0.31243,0.96174,0.93897,0.9344,0.96362,0.78912,0.66804,0.33551,0.96868,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
264,9000.61,0.52285,0.32163,0.97275,0.93959,0.9338,0.96431,0.789,0.66831,0.3351,0.9689,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321
265,9034.45,0.52118,0.31054,0.96883,0.9397,0.93325,0.9638,0.7891,0.66826,0.33458,0.96907,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
266,9068.02,0.50894,0.30691,0.96764,0.95758,0.9161,0.96377,0.78871,0.66854,0.33136,0.97004,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255
